serial,day,month,year,Date,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
130,19,6,2017,6/19/2017,Spring,1255,1.5,2.5,25,1.98268,0.308213768,0.155453108,22.579104,0.001349222,5.98E-05,0.27802424,5.95E-05,0.000213996,NA,NA,NA,87.69794,0.124243018,0.001416715,1.04028,0.093353298,0.089738627,101.10392,0.114700305,0.001134479,8.73534,0.00990669,0.001134093,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,2.5,3.5,24,2.998958333,0.288801644,0.096300652,22.570825,0.003641219,0.000161324,0.277983625,4.37E-05,0.000157248,NA,NA,NA,87.62613333,0.095755407,0.001092772,1.175704167,0.01404228,0.011943719,101.1694167,0.213494306,0.002110265,8.742375,0.018005609,0.002059579,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,3.5,4.5,25,3.99868,0.288396533,0.072122934,22.561068,0.002039755,9.04E-05,0.2778988,5.43E-05,0.000195528,NA,NA,NA,87.574872,0.089704243,0.001024315,1.153732,0.031656854,0.027438655,101.13272,0.223953403,0.002214451,8.740816,0.019126632,0.002188198,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,4.5,5.5,24,4.995583333,0.301846767,0.060422727,22.55535417,0.003809939,0.000168915,0.277845542,6.31E-05,0.000227128,NA,NA,NA,87.62652917,0.086286411,0.000984706,1.141829167,0.044215741,0.038723604,100.9729583,0.284830763,0.002820862,8.727975,0.024971989,0.002861143,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,5.5,6.5,22,5.989636364,0.279791852,0.046712661,22.54159091,0.004613429,0.000204663,0.277748682,6.02E-05,0.000216874,NA,NA,NA,87.67324545,0.085754565,0.000978116,1.108863636,0.019204279,0.017318882,100.5482273,0.260397852,0.002589781,8.693536364,0.022649326,0.002605306,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,6.5,7.5,26,6.990269231,0.307328431,0.043965178,22.48959615,0.041880902,0.001862235,0.277324308,0.000392439,0.001415089,NA,NA,NA,87.71468846,0.150099661,0.001711226,1.126892308,0.038393144,0.034069932,100.9210769,0.071772375,0.000711173,8.734453846,0.010307443,0.00118009,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,7.5,8.5,24,8.013125,0.294650023,0.036770926,22.05637917,0.350984094,0.015913042,0.273750792,0.003001788,0.010965404,NA,NA,NA,87.41264167,0.163249337,0.001867571,1.20935,0.043078977,0.035621596,100.3185833,0.560797562,0.005590166,8.75485,0.041194808,0.00470537,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,8.5,9.5,23,8.985086957,0.284625737,0.031677572,19.8776087,0.77477184,0.038977115,0.250727348,0.008547532,0.034090945,NA,NA,NA,88.28664783,1.105802675,0.012525141,0.967204348,0.097946161,0.101267288,100.9387826,0.986967023,0.009777877,9.194613043,0.163860402,0.017821348,41.47229667,-82.531805
130,19,6,2017,6/19/2017,Spring,1255,9.5,10.5,4,9.566,0.047853944,0.005002503,18.6011,0.189264947,0.010174933,0.2394035,0.000794393,0.003318218,NA,NA,NA,90.407325,0.031251707,0.000345677,0.900975,0.003934781,0.004367247,94.90875,3.332122084,0.035108692,8.867675,0.277438394,0.031286486,41.47229667,-82.531805
131,21,6,2017,6/21/2017,Spring,2241,-0.5,0.5,13,0.222461538,0.149002581,0.669790303,21.52056154,0.05351267,0.002486583,0.263854154,0.000301559,0.001142899,NA,NA,NA,51.35773846,29.40198065,0.572493679,1.125623077,0.563053367,0.500214839,93.78369231,10.46205164,0.111555126,8.270646154,0.930865744,0.112550546,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,0.5,1.5,34,0.956852941,0.269582183,0.281738365,21.50479706,0.079608639,0.003701901,0.263872941,0.000393313,0.001490538,NA,NA,NA,74.87563824,4.280471204,0.057167742,1.559408824,0.083040827,0.05325148,95.85582353,7.693566626,0.080261859,8.455979412,0.689999287,0.081598979,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,1.5,2.5,34,1.941529412,0.275706721,0.142004916,21.15705588,0.278173427,0.013148022,0.262292706,0.001528054,0.005825758,NA,NA,NA,74.94427941,1.827516772,0.024385007,2.038720588,0.42981703,0.210826845,94.24667647,5.545536292,0.058840656,8.370794118,0.511513311,0.061106904,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,2.5,3.5,35,2.944,0.293410874,0.09966402,20.81502,0.126087548,0.006057527,0.260468257,0.0012219,0.004691168,NA,NA,NA,73.05604286,1.203364026,0.016471793,2.522574286,0.26157219,0.103692562,91.91968571,2.749223107,0.02990897,8.217825714,0.249847195,0.030403078,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,3.5,4.5,35,3.964742857,0.304529951,0.076809509,20.70410571,0.072715841,0.003512146,0.259654171,0.000860308,0.003313284,NA,NA,NA,74.67164571,0.70615784,0.00945684,2.598688571,0.164905479,0.063457192,89.37602857,2.437798048,0.027275748,8.007948571,0.226993596,0.028346036,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,4.5,5.5,36,4.994333333,0.313650306,0.062801236,20.67336944,0.112729332,0.005452877,0.259601583,0.001438494,0.005541159,NA,NA,NA,75.16913333,0.194484013,0.002587286,2.641013889,0.221793124,0.083980294,88.39655556,3.002139727,0.03396218,7.925266667,0.284211931,0.035861498,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,5.5,6.5,34,6.023,0.292237554,0.048520265,20.65093824,0.12021538,0.005821304,0.259507324,0.00148286,0.005714137,NA,NA,NA,75.17305294,0.317729543,0.004226641,2.820641176,0.110907073,0.039319809,86.17347059,4.809421821,0.055810933,7.729835294,0.44890573,0.058074424,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,6.5,7.5,33,7.008212121,0.280747747,0.040059824,20.59321818,0.177123148,0.008601043,0.258876667,0.002349122,0.009074292,NA,NA,NA,74.54992121,0.406719219,0.005455663,2.713348485,0.213127959,0.078547949,83.1959697,5.814092446,0.069884304,7.471927273,0.54515462,0.072960376,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,7.5,8.5,34,8.003323529,0.281393472,0.035159577,20.45692353,0.334919982,0.016371962,0.256202471,0.0050403,0.019673114,NA,NA,NA,74.86169412,0.860595077,0.0114958,2.688047059,0.429125713,0.159642188,80.7165,5.595351178,0.069321033,7.270535294,0.549747253,0.075613037,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,8.5,9.5,34,8.997323529,0.270683055,0.030084842,20.28659118,0.444061507,0.02188941,0.254345971,0.006448835,0.025354581,NA,NA,NA,76.08899706,0.320415108,0.004211057,2.205244118,0.250369324,0.113533609,78.93517647,6.50208014,0.082372403,7.136158824,0.648651422,0.090896438,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,9.5,10.5,33,9.969909091,0.254087136,0.025485401,20.12073636,0.493263644,0.024515188,0.253448212,0.007415375,0.029257951,NA,NA,NA,76.67673333,0.358881743,0.004680452,1.878327273,0.353236334,0.188058992,76.1839697,7.346259399,0.096427889,6.911421212,0.729804452,0.105593977,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,10.5,11.5,35,10.95037143,0.269557599,0.024616297,19.83184857,0.627619557,0.031647053,0.251137229,0.009214865,0.03669255,NA,NA,NA,77.89944,0.811202752,0.010413461,1.512291429,0.547364132,0.361943552,73.82068571,7.589333811,0.102807685,6.73814,0.772446316,0.114637914,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2241,11.5,12.5,52,12.12292308,0.323742626,0.026704997,18.85767885,0.991363299,0.052570802,0.247251519,0.008996266,0.036385079,NA,NA,NA,79.39762308,0.521457261,0.006567668,0.890825,0.406846957,0.456708059,72.39636538,5.218316008,0.072079807,6.738107692,0.579001417,0.08592938,41.66247167,-82.55169667
131,21,6,2017,6/21/2017,Spring,2242,12.5,13.5,246,12.62561382,0.072208946,0.005719242,18.06808537,0.425515532,0.023550671,0.246928061,0.003752835,0.01519809,NA,NA,NA,78.53109024,0.579631237,0.007380914,0.503219106,0.084933826,0.168781005,75.43192683,3.632869674,0.048160903,7.126546341,0.361796664,0.050767461,41.66247167,-82.55169667
132,21,6,2017,6/21/2017,Spring,2032,-0.5,0.5,9,0.202666667,0.171484693,0.846141578,21.77655556,0.074738078,0.003432043,0.249381667,0.000378344,0.00151713,NA,NA,NA,67.57096667,26.60520926,0.393737289,0.660888889,0.063363504,0.095876183,97.09411111,0.253854508,0.00261452,8.519777778,0.010580262,0.001241847,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2032,0.5,1.5,17,0.985647059,0.271612072,0.275567273,21.63654118,0.048776391,0.002254353,0.248382412,0.000272562,0.00109735,NA,NA,NA,85.46847059,0.265712866,0.003108899,0.810811765,0.113850373,0.140415294,96.69705882,0.165553794,0.001712087,8.507947059,0.020584555,0.00241945,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,1.5,2.5,20,2.0448,0.317140115,0.155095909,21.229655,0.250741006,0.011810885,0.24651145,0.001252205,0.005079703,NA,NA,NA,84.561275,0.664518542,0.007858426,1.01651,0.088002846,0.086573517,96.9233,0.174159969,0.001796884,8.595705,0.053758177,0.006254074,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,2.5,3.5,34,3.012470588,0.300243763,0.099666953,21.04118824,0.380173748,0.018068074,0.245195794,0.001718543,0.007008862,NA,NA,NA,83.75839706,1.180499904,0.014094108,1.030064706,0.167028675,0.162153575,96.73541176,0.3773448,0.003900793,8.610791176,0.062028822,0.007203615,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,3.5,4.5,35,4.0258,0.306562037,0.076149346,20.64540286,0.083146195,0.004027347,0.243870286,0.000121764,0.0004993,NA,NA,NA,83.43999429,0.447000197,0.005357146,1.123785714,0.052227416,0.046474533,96.84394286,0.836110074,0.008633582,8.687128571,0.062402944,0.00718338,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,4.5,5.5,32,5.0128125,0.273153559,0.054491078,20.52380938,0.092293922,0.00449692,0.244072,8.87E-05,0.000363275,NA,NA,NA,84.07481563,0.338927592,0.004031262,1.0657,0.023444334,0.021998999,95.79215625,0.874173568,0.009125732,8.61335625,0.066488097,0.007719186,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,5.5,6.5,34,5.985617647,0.292619519,0.048887105,20.39831471,0.087994012,0.004313788,0.244039353,0.000251663,0.001031241,NA,NA,NA,84.61356765,0.147134877,0.001738904,1.122794118,0.064081496,0.057073238,95.31914706,0.468684499,0.004917003,8.592091176,0.028184268,0.003280257,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,6.5,7.5,34,6.987441176,0.296576649,0.042444243,20.27377647,0.128835498,0.006354785,0.243971706,0.000258787,0.001060723,NA,NA,NA,84.74245294,0.149749757,0.001767116,1.071955882,0.031049493,0.028965271,95.02288235,0.820706154,0.008636932,8.586385294,0.055708903,0.006488051,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,7.5,8.5,34,7.998764706,0.283226867,0.035408826,19.65427941,0.6269704,0.031899943,0.242730265,0.00207148,0.008534083,NA,NA,NA,84.94159412,0.159200613,0.001874236,0.921438235,0.141007838,0.153030157,89.16238235,7.285215182,0.081707274,8.149979412,0.578752373,0.07101274,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,8.5,9.5,35,9.008342857,0.295020133,0.032749656,17.27163714,1.44880508,0.083883483,0.2300676,0.00653625,0.028410127,NA,NA,NA,83.73708286,1.601567352,0.019126142,0.696408571,0.122522129,0.175934263,69.48902857,14.51558902,0.208890372,6.639934286,1.197032329,0.180277737,41.77921167,-82.55143
132,21,6,2017,6/21/2017,Spring,2030,9.5,10.5,308,10.34282143,0.157917217,0.015268292,15.27220162,0.168562777,0.011037228,0.220995549,0.000715022,0.003235457,NA,NA,NA,76.20162792,1.322427063,0.017354315,0.661814286,0.067417199,0.101867246,53.49299351,1.493959708,0.027928138,5.358094805,0.131727203,0.024584709,41.77921167,-82.55143
133,21,6,2017,6/21/2017,Spring,1937,-0.5,0.5,9,0.221,0.17459811,0.790036697,21.20527778,0.008024615,0.000378425,0.244159444,8.05E-05,0.000329659,NA,NA,NA,61.08832222,23.61403455,0.386555625,1.124977778,0.012803005,0.011380674,95.799,0.06930368,0.000723428,8.499877778,0.006598253,0.000776276,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1934,0.5,1.5,30,1.0902,0.274593794,0.251874696,21.28743667,0.123903298,0.005820489,0.2445979,0.00063247,0.002585753,NA,NA,NA,73.37942333,0.418514686,0.005703434,1.045133333,0.243294438,0.232787942,95.929,0.221713235,0.002311222,8.49786,0.032387903,0.003811301,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1934,1.5,2.5,32,2.0255,0.269577447,0.133091803,21.16635,0.141159738,0.006669064,0.243875469,0.000674018,0.002763778,NA,NA,NA,73.18234063,0.29588149,0.004043072,1.197203125,0.271893648,0.227107366,95.5936875,0.272198983,0.002847458,8.48814375,0.030563587,0.003600739,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1934,2.5,3.5,34,2.999352941,0.287898012,0.095986707,20.90246765,0.11645061,0.005571142,0.242729029,0.0005005,0.002061969,NA,NA,NA,70.21369706,3.202754478,0.045614383,1.534685294,0.190308358,0.12400481,94.88929412,0.500274805,0.005272194,8.469044118,0.027173474,0.003208564,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,3.5,4.5,33,3.991636364,0.288497597,0.072275521,20.79057273,0.222987394,0.010725409,0.242049758,0.001064798,0.004399087,NA,NA,NA,72.82638788,2.203092461,0.030251294,1.575136364,0.104939012,0.066622176,94.15757576,1.373716561,0.014589549,8.421890909,0.086803551,0.010306896,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,4.5,5.5,34,4.990470588,0.296345543,0.059382284,20.54821765,0.13371865,0.006507555,0.240761529,0.000510606,0.002120795,NA,NA,NA,74.78512941,1.200745021,0.016055933,1.635391176,0.07502962,0.045878699,92.44991176,1.676470758,0.018133828,8.308682353,0.129480345,0.01558374,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,5.5,6.5,33,5.999969697,0.294787051,0.049131423,20.39979091,0.132258564,0.006483329,0.240133788,0.00048462,0.002018127,NA,NA,NA,75.29165152,0.289528028,0.00384542,1.584736364,0.057733974,0.03643128,91.35269697,1.479842105,0.016199216,8.234160606,0.112392159,0.013649498,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,6.5,7.5,32,6.98621875,0.284248725,0.040687063,20.25328438,0.128598641,0.00634952,0.239572313,0.000441425,0.001842553,NA,NA,NA,74.972575,0.561560804,0.007490216,1.508471875,0.038557709,0.025560774,90.25878125,0.287388995,0.003184056,8.15943125,0.023610296,0.00289362,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,7.5,8.5,33,7.981636364,0.289696373,0.036295361,19.9491697,0.258799473,0.012972945,0.238445879,0.000936438,0.003927257,NA,NA,NA,74.0530697,0.445601511,0.006017327,1.383257576,0.076533044,0.055328122,89.32406061,0.802299622,0.008981898,8.123612121,0.038932961,0.004792568,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,8.5,9.5,33,8.978090909,0.29141748,0.032458736,19.18005455,0.608790284,0.0317408,0.235281788,0.002058445,0.00874885,NA,NA,NA,74.8856303,0.463717672,0.006192345,1.242833333,0.132031283,0.106234102,87.27442424,1.382580672,0.015841762,8.059978788,0.037580719,0.004662633,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,9.5,10.5,34,9.993088235,0.305946853,0.030615846,17.37949706,1.207672816,0.069488364,0.227482971,0.004197777,0.018453148,NA,NA,NA,76.57907353,0.833545332,0.010884766,1.055479412,0.140764077,0.133365062,79.68320588,7.258337955,0.091089934,7.623314706,0.531730986,0.069750628,41.86740833,-82.53256167
133,21,6,2017,6/21/2017,Spring,1935,10.5,11.5,262,10.97664122,0.083102168,0.007570819,15.0570771,0.252071998,0.016741098,0.219024427,0.000676295,0.00308776,NA,NA,NA,79.51392328,0.495118544,0.006226816,0.641988931,0.093870524,0.14621829,64.39161069,3.681292499,0.057170375,6.478653817,0.333324839,0.051449707,41.86740833,-82.53256167
135,22,6,2017,6/22/2017,Spring,1514,-0.5,0.5,11,0.250272727,0.131701246,0.526230914,21.04874545,0.00287206,0.000136448,0.260245727,4.88E-05,0.000187695,NA,NA,NA,68.51866364,24.35888062,0.355507234,0.9489,0.03554265,0.037456687,94.819,0.157887302,0.001665144,8.438236364,0.013748474,0.001629307,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,0.5,1.5,26,1.091153846,0.274617944,0.25167665,21.03518846,0.024265207,0.001153553,0.260154077,0.000125522,0.000482492,NA,NA,NA,85.28148077,0.108888159,0.001276809,0.958930769,0.027261148,0.028428693,95.07273077,0.171086541,0.001799533,8.463057692,0.014264618,0.001685516,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,1.5,2.5,34,2.012529412,0.267122629,0.132729802,20.93869118,0.073582192,0.003514173,0.259504324,0.000438261,0.001688841,NA,NA,NA,84.92374118,0.310111187,0.003651643,0.979605882,0.032707584,0.033388513,94.70158824,0.208945856,0.002206361,8.445947059,0.01724517,0.002041828,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,2.5,3.5,33,2.973242424,0.261045378,0.087798215,20.82779394,0.036891047,0.001771241,0.258767636,0.000178117,0.000688327,NA,NA,NA,84.3367697,0.129630254,0.001537055,1.046681818,0.057610651,0.055041227,94.62960606,0.185955126,0.001965084,8.45789697,0.014185875,0.001677234,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,3.5,4.5,36,3.969833333,0.298814371,0.075271264,20.7813,0.030679952,0.001476325,0.258497333,0.000189721,0.000733937,NA,NA,NA,84.09698611,0.205637191,0.002445239,1.136108333,0.072153073,0.063508972,94.09144444,0.471867623,0.00501499,8.417436111,0.037452234,0.004449364,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,4.5,5.5,36,4.999777778,0.309011522,0.061805051,20.74357222,0.030598577,0.001475087,0.258260472,0.000173576,0.000672097,NA,NA,NA,83.78967222,0.150246724,0.001793141,1.223294444,0.069211081,0.056577614,93.64688889,0.393328999,0.004200129,8.383875,0.030531439,0.003641686,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1510,5.5,6.5,36,6.030833333,0.305805027,0.050706927,20.70919444,0.03275045,0.001581445,0.258028472,0.000192738,0.000746963,NA,NA,NA,83.81455556,0.1803966,0.00215233,1.293591667,0.040407173,0.03123642,93.47888889,0.220215061,0.002355773,8.374488889,0.016528638,0.001973689,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,6.5,7.5,33,7.024181818,0.2739688,0.03900366,20.67266061,0.036049306,0.001743815,0.257739333,0.000245205,0.000951367,NA,NA,NA,84.02271515,0.130600931,0.001554353,1.286387879,0.027079394,0.021050723,93.20715152,0.268914615,0.002885129,8.356154545,0.020240277,0.0024222,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,7.5,8.5,35,8.007171429,0.283794715,0.035442568,20.61894571,0.050293488,0.002439188,0.257209829,0.000410308,0.001595229,NA,NA,NA,84.05071143,0.110316029,0.001312494,1.337928571,0.069891145,0.052238323,93.07168571,0.29874943,0.003209885,8.352831429,0.023872329,0.002857992,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,8.5,9.5,36,9.003777778,0.29429481,0.032685703,20.50580278,0.087135361,0.004249303,0.255936944,0.00074096,0.002895089,NA,NA,NA,84.07404167,0.105268898,0.001252098,1.255480556,0.046947897,0.037394364,93.01102778,0.160303905,0.001723494,8.366019444,0.011848829,0.001416304,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,9.5,10.5,36,9.991444444,0.284413325,0.028465687,20.22903611,0.233108195,0.011523445,0.252454778,0.002182721,0.008645988,NA,NA,NA,84.37433056,0.330043035,0.003911652,1.298216667,0.140084743,0.107905519,92.33527778,1.030042651,0.011155462,8.350561111,0.05608643,0.006716486,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,10.5,11.5,37,10.99132432,0.286428492,0.026059507,19.77674595,0.174470699,0.008822012,0.247297514,0.000993157,0.004016039,NA,NA,NA,85.46510811,0.405041156,0.004739258,1.162424324,0.159106066,0.136874343,90.79994595,1.223892628,0.013479002,8.285854054,0.084195627,0.01016137,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,11.5,12.5,42,12.00809524,0.307021395,0.025567868,19.36763333,0.312142217,0.016116694,0.244897643,0.001692536,0.006911198,NA,NA,NA,85.61613571,0.218135775,0.002547835,1.051430952,0.132058203,0.12559855,89.09990476,1.166632088,0.013093528,8.197692857,0.085627177,0.010445277,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,12.5,13.5,46,13.04054348,0.291634909,0.022363708,16.61859348,1.743793711,0.104930283,0.230035174,0.008957505,0.038939719,NA,NA,NA,83.30446739,3.368451969,0.04043543,0.837717391,0.137426656,0.164048948,60.03523913,20.24095661,0.337151262,5.788780435,1.772622327,0.306216887,41.579055,-82.45006167
135,22,6,2017,6/22/2017,Spring,1511,13.5,14.5,514,14.15921984,0.14824123,0.01046959,14.72669611,0.092062725,0.006251417,0.219914955,0.000496269,0.002256641,NA,NA,NA,73.81141342,0.773918733,0.010485082,0.758459922,0.067619726,0.089153987,40.13363813,1.180649491,0.029417953,4.067657004,0.112220853,0.027588573,41.579055,-82.45006167
136,22,6,2017,6/22/2017,Spring,1315,-0.5,0.5,10,0.18,0.096263527,0.534797373,20.75682,0.001073727,5.17E-05,0.2542314,8.49E-05,0.000333794,NA,NA,NA,53.60132,20.18136239,0.376508683,1.38183,0.509451546,0.368678887,95.956,0.173214062,0.00180514,8.58851,0.015612563,0.001817843,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1311,0.5,1.5,112,1.084821429,0.162317852,0.149626332,20.76203214,0.015875854,0.000764658,0.25432183,0.000118295,0.00046514,NA,NA,NA,82.39751875,0.359870525,0.004367492,1.117727679,0.09528278,0.085246864,96.41575,0.195665807,0.002029397,8.628759821,0.016715809,0.00193722,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1311,1.5,2.5,40,2.032525,0.292048028,0.143687299,20.743785,0.015664013,0.000755118,0.25419295,0.000105179,0.000413778,NA,NA,NA,82.2520925,0.508799592,0.006185856,1.2877825,0.067457302,0.052382528,96.421775,0.154432707,0.001601637,8.63239,0.012201908,0.001413503,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1311,2.5,3.5,38,2.997421053,0.281216242,0.093819399,20.72687105,0.014989616,0.000723197,0.254088026,7.09E-05,0.000278885,NA,NA,NA,82.13020263,0.634325762,0.007723417,1.425910526,0.086309984,0.060529734,96.30644737,0.164311618,0.001706133,8.624923684,0.014951605,0.001733535,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,3.5,4.5,43,4.035372093,0.310415315,0.076923592,20.71353256,0.01932734,0.000933078,0.254022767,7.58E-05,0.00029854,NA,NA,NA,82.62085581,0.175795677,0.00212774,1.5424,0.068738906,0.044566199,96.07490698,0.216085831,0.002249139,8.60645814,0.018905961,0.002196718,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,4.5,5.5,36,5.040583333,0.271085266,0.053780535,20.70316667,0.025701395,0.001241423,0.2539485,0.000115458,0.000454653,NA,NA,NA,82.65362222,0.203917353,0.002467131,1.510161111,0.06367196,0.042162362,95.92394444,0.20314301,0.002117751,8.594675,0.015460907,0.001798894,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,5.5,6.5,39,5.989153846,0.290719574,0.048541009,20.68420769,0.033903768,0.001639114,0.253816077,0.000230423,0.000907835,NA,NA,NA,82.69263846,0.182549387,0.002207565,1.560338462,0.135307929,0.086717037,95.88453846,0.198133374,0.002066375,8.594338462,0.016814806,0.001956498,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,6.5,7.5,40,7.005775,0.298426943,0.042597278,20.634305,0.076740335,0.003719066,0.253375075,0.000567889,0.002241299,NA,NA,NA,82.704005,0.13723801,0.001659388,1.6255275,0.105904822,0.065151049,95.5283,0.371218658,0.003885955,8.5707925,0.02138248,0.002494808,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,7.5,8.5,39,8.01874359,0.287826311,0.035894191,20.52306923,0.145597483,0.007094333,0.252117231,0.001033139,0.004097853,NA,NA,NA,82.82537949,0.224383026,0.00270911,1.561748718,0.061000448,0.039059067,95.19548718,0.63994477,0.006722428,8.559630769,0.037827059,0.00441924,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,8.5,9.5,39,8.996769231,0.288646156,0.032083312,20.17622564,0.315940874,0.015659067,0.249564744,0.001458813,0.005845428,NA,NA,NA,83.72464615,0.435992522,0.005207457,1.495925641,0.036327557,0.024284334,93.22628205,2.226706571,0.023884966,8.439369231,0.150814138,0.017870309,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,9.5,10.5,41,10.00217073,0.304808785,0.030474263,19.80408293,0.118294423,0.005973234,0.247768122,0.000469694,0.0018957,NA,NA,NA,84.0176122,0.120423559,0.001433313,1.410990244,0.055833681,0.039570565,90.57631707,1.765260044,0.019489201,8.260895122,0.141958888,0.017184444,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,10.5,11.5,41,11.03143902,0.293921933,0.026644025,19.53922927,0.295567195,0.01512686,0.24653239,0.001304115,0.005289833,NA,NA,NA,84.06222683,0.259419703,0.003086044,1.414602439,0.077932415,0.05509139,87.62585366,2.38581889,0.02722734,8.033556098,0.175555205,0.021852739,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,11.5,12.5,37,12.00762162,0.277136684,0.023080065,18.52282162,1.199668817,0.064767066,0.241782919,0.005372969,0.022222286,NA,NA,NA,82.91361081,0.83556674,0.010077558,1.438313514,0.120000392,0.083431318,76.95572973,12.90557626,0.167701304,7.177154054,1.058755643,0.147517475,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,12.5,13.5,41,12.97429268,0.305216664,0.023524725,15.60540976,1.324876688,0.084898552,0.223768463,0.00647149,0.028920474,NA,NA,NA,77.13631951,3.839304108,0.049772975,1.374865854,0.119339052,0.086800506,55.94934146,14.45700654,0.258394579,5.531597561,1.255026893,0.226883261,41.66407667,-82.44934833
136,22,6,2017,6/22/2017,Spring,1312,13.5,14.5,285,13.70002105,0.046074491,0.003363096,14.69620456,0.03804429,0.002588715,0.21960653,0.000217534,0.000990562,NA,NA,NA,71.25174105,0.466492218,0.006547099,1.331561754,0.079664783,0.05982808,45.20705614,0.451723691,0.009992327,4.585084561,0.043575475,0.009503745,41.66407667,-82.44934833
